-6.17E+01	-6.45E+01	-1.08E+02	550
-6.13E+01	-6.45E+01	-1.08E+02	372
-6.09E+01	-6.45E+01	-1.08E+02	550
-6.05E+01	-6.45E+01	-1.08E+02	550
-6.01E+01	-6.45E+01	-1.08E+02	550
-5.97E+01	-6.45E+01	-1.08E+02	332
-5.93E+01	-6.45E+01	-1.08E+02	550
-5.89E+01	-6.45E+01	-1.08E+02	550
-5.85E+01	-6.45E+01	-1.08E+02	550
-6.29E+01	-6.49E+01	-1.08E+02	550
-6.25E+01	-6.49E+01	-1.08E+02	550
-6.21E+01	-6.49E+01	-1.08E+02	550
-6.17E+01	-6.49E+01	-1.08E+02	550
-6.13E+01	-6.49E+01	-1.08E+02	550
-6.09E+01	-6.49E+01	-1.08E+02	550
-6.05E+01	-6.49E+01	-1.08E+02	550
-6.01E+01	-6.49E+01	-1.08E+02	385
-5.97E+01	-6.49E+01	-1.08E+02	550
-5.93E+01	-6.49E+01	-1.08E+02	550
-5.89E+01	-6.49E+01	-1.08E+02	346
-5.85E+01	-6.49E+01	-1.08E+02	550
-5.81E+01	-6.49E+01	-1.08E+02	306
-5.77E+01	-6.49E+01	-1.08E+02	550
-5.73E+01	-6.49E+01	-1.08E+02	550
-6.37E+01	-6.53E+01	-1.08E+02	306
-6.33E+01	-6.53E+01	-1.08E+02	306
-6.29E+01	-6.53E+01	-1.08E+02	550
-6.25E+01	-6.53E+01	-1.08E+02	550
-6.21E+01	-6.53E+01	-1.08E+02	550
-6.17E+01	-6.53E+01	-1.08E+02	346
-6.13E+01	-6.53E+01	-1.08E+02	550
-6.09E+01	-6.53E+01	-1.08E+02	550
-6.05E+01	-6.53E+01	-1.08E+02	550
-6.01E+01	-6.53E+01	-1.08E+02	550
-5.97E+01	-6.53E+01	-1.08E+02	550
-5.93E+01	-6.53E+01	-1.08E+02	550
-5.89E+01	-6.53E+01	-1.08E+02	550
-5.85E+01	-6.53E+01	-1.08E+02	550
-5.81E+01	-6.53E+01	-1.08E+02	550
-5.77E+01	-6.53E+01	-1.08E+02	550
-5.73E+01	-6.53E+01	-1.08E+02	550
-5.69E+01	-6.53E+01	-1.08E+02	550
-5.65E+01	-6.53E+01	-1.08E+02	550
-6.41E+01	-6.57E+01	-1.08E+02	550
-6.37E+01	-6.57E+01	-1.08E+02	399
-6.33E+01	-6.57E+01	-1.08E+02	550
-6.29E+01	-6.57E+01	-1.08E+02	550
-6.25E+01	-6.57E+01	-1.08E+02	550
-6.21E+01	-6.57E+01	-1.08E+02	550
-6.17E+01	-6.57E+01	-1.08E+02	550
-6.13E+01	-6.57E+01	-1.08E+02	550
-6.09E+01	-6.57E+01	-1.08E+02	550
-6.05E+01	-6.57E+01	-1.08E+02	550
-6.01E+01	-6.57E+01	-1.08E+02	550
-5.97E+01	-6.57E+01	-1.08E+02	550
-5.93E+01	-6.57E+01	-1.08E+02	550
-5.89E+01	-6.57E+01	-1.08E+02	550
-5.85E+01	-6.57E+01	-1.08E+02	372
-5.81E+01	-6.57E+01	-1.08E+02	550
-5.77E+01	-6.57E+01	-1.08E+02	292
-5.73E+01	-6.57E+01	-1.08E+02	550
-5.69E+01	-6.57E+01	-1.08E+02	550
-5.65E+01	-6.57E+01	-1.08E+02	550
-5.61E+01	-6.57E+01	-1.08E+02	550
-6.45E+01	-6.61E+01	-1.08E+02	550
-6.41E+01	-6.61E+01	-1.08E+02	550
-6.37E+01	-6.61E+01	-1.08E+02	550
-6.33E+01	-6.61E+01	-1.08E+02	550
-6.29E+01	-6.61E+01	-1.08E+02	550
-6.25E+01	-6.61E+01	-1.08E+02	550
-6.21E+01	-6.61E+01	-1.08E+02	550
-6.17E+01	-6.61E+01	-1.08E+02	550
-6.13E+01	-6.61E+01	-1.08E+02	399
-6.09E+01	-6.61E+01	-1.08E+02	385
-6.05E+01	-6.61E+01	-1.08E+02	550
-6.01E+01	-6.61E+01	-1.08E+02	550
-5.97E+01	-6.61E+01	-1.08E+02	399
-5.93E+01	-6.61E+01	-1.08E+02	550
-5.89E+01	-6.61E+01	-1.08E+02	550
-5.85E+01	-6.61E+01	-1.08E+02	550
-5.81E+01	-6.61E+01	-1.08E+02	550
-5.77E+01	-6.61E+01	-1.08E+02	550
-5.73E+01	-6.61E+01	-1.08E+02	550
-5.69E+01	-6.61E+01	-1.08E+02	550
-5.65E+01	-6.61E+01	-1.08E+02	550
-5.61E+01	-6.61E+01	-1.08E+02	550
-5.57E+01	-6.61E+01	-1.08E+02	346
-6.49E+01	-6.65E+01	-1.08E+02	359
-6.45E+01	-6.65E+01	-1.08E+02	550
-6.41E+01	-6.65E+01	-1.08E+02	550
-6.37E+01	-6.65E+01	-1.08E+02	550
-6.33E+01	-6.65E+01	-1.08E+02	550
-6.29E+01	-6.65E+01	-1.08E+02	306
-6.25E+01	-6.65E+01	-1.08E+02	550
-6.21E+01	-6.65E+01	-1.08E+02	550
-6.17E+01	-6.65E+01	-1.08E+02	550
-6.13E+01	-6.65E+01	-1.08E+02	550
-6.09E+01	-6.65E+01	-1.08E+02	550
-6.05E+01	-6.65E+01	-1.08E+02	550
-6.01E+01	-6.65E+01	-1.08E+02	550
-5.97E+01	-6.65E+01	-1.08E+02	550
-5.93E+01	-6.65E+01	-1.08E+02	550
-5.89E+01	-6.65E+01	-1.08E+02	550
-5.85E+01	-6.65E+01	-1.08E+02	372
-5.81E+01	-6.65E+01	-1.08E+02	550
-5.77E+01	-6.65E+01	-1.08E+02	550
-5.73E+01	-6.65E+01	-1.08E+02	399
-5.69E+01	-6.65E+01	-1.08E+02	550
-5.65E+01	-6.65E+01	-1.08E+02	550
-5.61E+01	-6.65E+01	-1.08E+02	550
-5.57E+01	-6.65E+01	-1.08E+02	550
-5.53E+01	-6.65E+01	-1.08E+02	550
-6.53E+01	-6.69E+01	-1.08E+02	550
-6.49E+01	-6.69E+01	-1.08E+02	550
-6.45E+01	-6.69E+01	-1.08E+02	550
-6.41E+01	-6.69E+01	-1.08E+02	550
-6.37E+01	-6.69E+01	-1.08E+02	550
-6.33E+01	-6.69E+01	-1.08E+02	550
-6.29E+01	-6.69E+01	-1.08E+02	550
-6.25E+01	-6.69E+01	-1.08E+02	399
-6.21E+01	-6.69E+01	-1.08E+02	550
-6.17E+01	-6.69E+01	-1.08E+02	550
-6.13E+01	-6.69E+01	-1.08E+02	385
-6.09E+01	-6.69E+01	-1.08E+02	550
-6.05E+01	-6.69E+01	-1.08E+02	550
-6.01E+01	-6.69E+01	-1.08E+02	550
-5.97E+01	-6.69E+01	-1.08E+02	550
-5.93E+01	-6.69E+01	-1.08E+02	550
-5.89E+01	-6.69E+01	-1.08E+02	385
-5.85E+01	-6.69E+01	-1.08E+02	550
