-6.17E+01	-6.45E+01	-1.08E+02	1000
-6.13E+01	-6.45E+01	-1.08E+02	372
-6.09E+01	-6.45E+01	-1.08E+02	1000
-6.05E+01	-6.45E+01	-1.08E+02	1000
-6.01E+01	-6.45E+01	-1.08E+02	412
-5.97E+01	-6.45E+01	-1.08E+02	332
-5.93E+01	-6.45E+01	-1.08E+02	465
-5.89E+01	-6.45E+01	-1.08E+02	1000
-5.85E+01	-6.45E+01	-1.08E+02	492
-6.29E+01	-6.49E+01	-1.08E+02	1000
-6.25E+01	-6.49E+01	-1.08E+02	492
-6.21E+01	-6.49E+01	-1.08E+02	478
-6.17E+01	-6.49E+01	-1.08E+02	465
-6.13E+01	-6.49E+01	-1.08E+02	1000
-6.09E+01	-6.49E+01	-1.08E+02	1000
-6.05E+01	-6.49E+01	-1.08E+02	452
-6.01E+01	-6.49E+01	-1.08E+02	385
-5.97E+01	-6.49E+01	-1.08E+02	1000
-5.93E+01	-6.49E+01	-1.08E+02	425
-5.89E+01	-6.49E+01	-1.08E+02	346
-5.85E+01	-6.49E+01	-1.08E+02	1000
-5.81E+01	-6.49E+01	-1.08E+02	306
-5.77E+01	-6.49E+01	-1.08E+02	412
-5.73E+01	-6.49E+01	-1.08E+02	1000
-6.37E+01	-6.53E+01	-1.08E+02	306
-6.33E+01	-6.53E+01	-1.08E+02	306
-6.29E+01	-6.53E+01	-1.08E+02	492
-6.25E+01	-6.53E+01	-1.08E+02	1000
-6.21E+01	-6.53E+01	-1.08E+02	1000
-6.17E+01	-6.53E+01	-1.08E+02	346
-6.13E+01	-6.53E+01	-1.08E+02	1000
-6.09E+01	-6.53E+01	-1.08E+02	1000
-6.05E+01	-6.53E+01	-1.08E+02	1000
-6.01E+01	-6.53E+01	-1.08E+02	478
-5.97E+01	-6.53E+01	-1.08E+02	1000
-5.93E+01	-6.53E+01	-1.08E+02	1000
-5.89E+01	-6.53E+01	-1.08E+02	1000
-5.85E+01	-6.53E+01	-1.08E+02	1000
-5.81E+01	-6.53E+01	-1.08E+02	1000
-5.77E+01	-6.53E+01	-1.08E+02	1000
-5.73E+01	-6.53E+01	-1.08E+02	1000
-5.69E+01	-6.53E+01	-1.08E+02	425
-5.65E+01	-6.53E+01	-1.08E+02	412
-6.41E+01	-6.57E+01	-1.08E+02	1000
-6.37E+01	-6.57E+01	-1.08E+02	399
-6.33E+01	-6.57E+01	-1.08E+02	1000
-6.29E+01	-6.57E+01	-1.08E+02	1000
-6.25E+01	-6.57E+01	-1.08E+02	1000
-6.21E+01	-6.57E+01	-1.08E+02	1000
-6.17E+01	-6.57E+01	-1.08E+02	1000
-6.13E+01	-6.57E+01	-1.08E+02	1000
-6.09E+01	-6.57E+01	-1.08E+02	1000
-6.05E+01	-6.57E+01	-1.08E+02	1000
-6.01E+01	-6.57E+01	-1.08E+02	1000
-5.97E+01	-6.57E+01	-1.08E+02	452
-5.93E+01	-6.57E+01	-1.08E+02	492
-5.89E+01	-6.57E+01	-1.08E+02	1000
-5.85E+01	-6.57E+01	-1.08E+02	372
-5.81E+01	-6.57E+01	-1.08E+02	465
-5.77E+01	-6.57E+01	-1.08E+02	292
-5.73E+01	-6.57E+01	-1.08E+02	478
-5.69E+01	-6.57E+01	-1.08E+02	1000
-5.65E+01	-6.57E+01	-1.08E+02	1000
-5.61E+01	-6.57E+01	-1.08E+02	1000
-6.45E+01	-6.61E+01	-1.08E+02	492
-6.41E+01	-6.61E+01	-1.08E+02	1000
-6.37E+01	-6.61E+01	-1.08E+02	1000
-6.33E+01	-6.61E+01	-1.08E+02	1000
-6.29E+01	-6.61E+01	-1.08E+02	492
-6.25E+01	-6.61E+01	-1.08E+02	1000
-6.21E+01	-6.61E+01	-1.08E+02	1000
-6.17E+01	-6.61E+01	-1.08E+02	1000
-6.13E+01	-6.61E+01	-1.08E+02	399
-6.09E+01	-6.61E+01	-1.08E+02	385
-6.05E+01	-6.61E+01	-1.08E+02	452
-6.01E+01	-6.61E+01	-1.08E+02	1000
-5.97E+01	-6.61E+01	-1.08E+02	399
-5.93E+01	-6.61E+01	-1.08E+02	1000
-5.89E+01	-6.61E+01	-1.08E+02	1000
-5.85E+01	-6.61E+01	-1.08E+02	492
-5.81E+01	-6.61E+01	-1.08E+02	1000
-5.77E+01	-6.61E+01	-1.08E+02	1000
-5.73E+01	-6.61E+01	-1.08E+02	1000
-5.69E+01	-6.61E+01	-1.08E+02	1000
-5.65E+01	-6.61E+01	-1.08E+02	1000
-5.61E+01	-6.61E+01	-1.08E+02	1000
-5.57E+01	-6.61E+01	-1.08E+02	346
-6.49E+01	-6.65E+01	-1.08E+02	359
-6.45E+01	-6.65E+01	-1.08E+02	492
-6.41E+01	-6.65E+01	-1.08E+02	452
-6.37E+01	-6.65E+01	-1.08E+02	1000
-6.33E+01	-6.65E+01	-1.08E+02	492
-6.29E+01	-6.65E+01	-1.08E+02	306
-6.25E+01	-6.65E+01	-1.08E+02	1000
-6.21E+01	-6.65E+01	-1.08E+02	1000
-6.17E+01	-6.65E+01	-1.08E+02	1000
-6.13E+01	-6.65E+01	-1.08E+02	465
-6.09E+01	-6.65E+01	-1.08E+02	425
-6.05E+01	-6.65E+01	-1.08E+02	412
-6.01E+01	-6.65E+01	-1.08E+02	1000
-5.97E+01	-6.65E+01	-1.08E+02	439
-5.93E+01	-6.65E+01	-1.08E+02	492
-5.89E+01	-6.65E+01	-1.08E+02	478
-5.85E+01	-6.65E+01	-1.08E+02	372
-5.81E+01	-6.65E+01	-1.08E+02	478
-5.77E+01	-6.65E+01	-1.08E+02	412
-5.73E+01	-6.65E+01	-1.08E+02	399
-5.69E+01	-6.65E+01	-1.08E+02	465
-5.65E+01	-6.65E+01	-1.08E+02	412
-5.61E+01	-6.65E+01	-1.08E+02	465
-5.57E+01	-6.65E+01	-1.08E+02	1000
-5.53E+01	-6.65E+01	-1.08E+02	1000
-6.53E+01	-6.69E+01	-1.08E+02	1000
-6.49E+01	-6.69E+01	-1.08E+02	439
-6.45E+01	-6.69E+01	-1.08E+02	452
-6.41E+01	-6.69E+01	-1.08E+02	465
-6.37E+01	-6.69E+01	-1.08E+02	1000
-6.33E+01	-6.69E+01	-1.08E+02	1000
-6.29E+01	-6.69E+01	-1.08E+02	465
-6.25E+01	-6.69E+01	-1.08E+02	399
-6.21E+01	-6.69E+01	-1.08E+02	478
-6.17E+01	-6.69E+01	-1.08E+02	1000
-6.13E+01	-6.69E+01	-1.08E+02	385
-6.09E+01	-6.69E+01	-1.08E+02	439
-6.05E+01	-6.69E+01	-1.08E+02	1000
-6.01E+01	-6.69E+01	-1.08E+02	492
-5.97E+01	-6.69E+01	-1.08E+02	1000
-5.93E+01	-6.69E+01	-1.08E+02	1000
-5.89E+01	-6.69E+01	-1.08E+02	385
-5.85E+01	-6.69E+01	-1.08E+02	425
-5.81E+01	-6.69E+01	-1.08E+02	412
-5.77E+01	-6.69E+01	-1.08E+02	1000
-5.73E+01	-6.69E+01	-1.08E+02	452
-5.69E+01	-6.69E+01	-1.08E+02	412
-5.65E+01	-6.69E+01	-1.08E+02	1000
-5.61E+01	-6.69E+01	-1.08E+02	478
-5.57E+01	-6.69E+01	-1.08E+02	1000
-5.53E+01	-6.69E+01	-1.08E+02	1000
-5.49E+01	-6.69E+01	-1.08E+02	452
-6.57E+01	-6.73E+01	-1.08E+02	1000
-6.53E+01	-6.73E+01	-1.08E+02	1000
-6.49E+01	-6.73E+01	-1.08E+02	1000
-6.45E+01	-6.73E+01	-1.08E+02	465
